Email date (UTC),Recipients,Subject,Sender address,Sender display name,Sender domain,Sender IP,Sender mail from address,Sender mail from domain,Delivery action,Latest delivery location,Original delivery location,Internet message ID,Network message ID,Mail language,Original recipients,Additional actions,Threats,Detection technologies,Alert ID,Final system override,Tenant system override(s),User system override(s),Directionality,Sender tags,Recipient tags
2025-05-04 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-05 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-05-06 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-05-06 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-06 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-07 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-05-07 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Inbound,,
2025-05-07 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-05-07 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-05-08 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-08 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-08 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-05-08 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-05-09 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-05-09 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-09 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-05-09 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-05-09 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-05-10 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-10 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Inbound,,
2025-05-11 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-05-11 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-12 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-05-12 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-12 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-12 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-05-13 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-13 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-05-14 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-14 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-14 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-14 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-14 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-15 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-05-15 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-05-15 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-05-16 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-16 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-16 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Inbound,,
2025-05-16 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-05-17 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-17 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-05-17 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-17 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-18 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-05-18 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-05-19 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-05-20 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-05-21 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-21 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-22 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-05-22 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-22 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-23 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Inbound,,
2025-05-23 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-23 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-05-23 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-24 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-24 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-05-25 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Inbound,,
2025-05-25 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-05-25 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-25 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-05-25 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-05-26 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-26 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-05-26 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-05-27 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-27 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Inbound,,
2025-05-27 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-05-27 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-05-28 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-05-29 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-30 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-30 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-05-30 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Inbound,,
2025-05-30 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-05-31 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-05-31 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-06-01 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-06-01 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-06-02 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-06-03 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Inbound,,
2025-06-03 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-06-03 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-06-03 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-06-04 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-06-04 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-06-05 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-06-05 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-06-06 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Inbound,,
2025-06-07 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-06-08 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-06-08 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-06-09 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-06-09 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,fr,,--,,,,,,,Outbound,,
2025-06-09 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,On-prem/external,Dropped,<dummy.message.id@example.com>,<dummy.network.id>,de,,--,,,,,,,Outbound,,
2025-06-09 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Blocked,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
2025-06-09 04:57:00,dummy.recipient@example.com,Dummy Subject,dummy.sender@example.com,Dummy Sender,example.com,0.0.0.0,dummy.sender@example.com,example.com,Delivered,Dropped,On-prem/external,<dummy.message.id@example.com>,<dummy.network.id>,en,,--,,,,,,,Outbound,,
